date,symbol,name,sector,open,high,low,close,volume_usd,market_cap_usd,fear_greed_index,sentiment,rsi_14,return_1d_pct,return_7d_pct,return_30d_pct,macro_event
2025-11-26,WLD,Worldcoin,AI,65.059228,67.303416,64.172848,66.03878,201730802.8,91982586165.48,44,Neutral,90.0,-1.3168,2.6985,176.5844,
2025-11-27,WLD,Worldcoin,AI,66.194131,67.23581,65.153602,67.115214,197587448.5,93481905466.23,48,Neutral,90.0,1.63,1.0794,185.414,
2025-11-28,WLD,Worldcoin,AI,68.407692,73.061397,64.809949,68.991153,313009457.54,96094820637.04,63,Greed,90.0,2.7951,2.0104,212.4114,
2025-11-29,WLD,Worldcoin,AI,75.391694,81.507949,70.839092,75.129911,457799592.44,104645233273.52,88,Extreme Greed,90.0,8.8979,14.4419,210.5872,
2025-11-30,WLD,Worldcoin,AI,75.330349,77.838542,73.686422,75.499443,413737425.8,105159938603.89,46,Neutral,90.0,0.4919,15.3091,195.4786,
2025-12-01,WLD,Worldcoin,AI,68.437501,72.29277,60.720485,66.314357,217539430.86,92366425524.4,0,Extreme Fear,90.0,-12.1658,7.1497,125.4455,
2025-12-02,WLD,Worldcoin,AI,69.950227,76.463698,70.607991,72.019354,430158524.2,100312671208.06,93,Extreme Greed,90.0,8.603,7.6201,152.064,
2025-12-03,WLD,Worldcoin,AI,74.759166,75.255569,72.609103,74.659574,72137716.92,103990120920.39,68,Greed,90.0,3.666,13.0541,149.2005,
2025-12-04,WLD,Worldcoin,AI,81.977026,81.510327,79.883695,80.945875,138892013.37,112746040435.11,89,Extreme Greed,90.0,8.42,20.6073,139.106,
2025-12-05,WLD,Worldcoin,AI,80.822362,81.645242,79.123339,80.504274,128179660.03,112130953401.92,44,Neutral,90.0,-0.5456,16.6878,147.0737,Year-End Bull Run
2025-12-06,WLD,Worldcoin,AI,74.448588,79.251089,68.265017,73.009339,367381569.57,101691579236.85,12,Extreme Fear,90.0,-9.31,-2.8225,113.4983,
2025-12-07,WLD,Worldcoin,AI,75.994018,75.971934,75.649897,75.933352,454835012.76,105764311867.7,71,Greed,90.0,4.005,0.5747,105.2577,
2025-12-08,WLD,Worldcoin,AI,80.65749,82.363981,79.47355,81.176641,257136835.98,113067464037.61,73,Greed,90.0,6.9051,22.4119,111.2198,
2025-12-09,WLD,Worldcoin,AI,90.29716,88.990961,86.761692,88.648091,333467908.14,123474126892.98,90,Extreme Greed,90.0,9.2039,23.0893,102.302,
2025-12-10,WLD,Worldcoin,AI,98.987886,98.795423,96.777466,97.166616,72529807.82,135339214820.1,81,Extreme Greed,90.0,9.6094,30.1462,99.096,
2025-12-11,WLD,Worldcoin,AI,98.82799,101.038012,95.946317,98.658092,251633327.03,137416628277.49,75,Greed,90.0,1.535,21.8816,97.6724,
2025-12-12,WLD,Worldcoin,AI,100.263014,106.256183,100.100121,101.632567,135114885.71,141559646284.51,53,Neutral,90.0,3.0149,26.2449,102.9946,
2025-12-13,WLD,Worldcoin,AI,94.640226,99.270899,95.700016,96.146717,270875440.04,133918641986.16,33,Fear,90.0,-5.3977,31.691,87.8,
2025-12-14,WLD,Worldcoin,AI,100.862987,110.284094,99.574137,103.020748,456378455.44,143493184764.25,81,Extreme Greed,90.0,7.1495,35.6726,107.8797,
2025-12-15,WLD,Worldcoin,AI,113.134731,115.121369,109.944162,110.475364,330967225.85,153876399945.79,73,Greed,90.0,7.236,36.0926,104.3046,
2025-12-16,WLD,Worldcoin,AI,108.418304,117.322302,107.111606,108.40269,443706533.67,150989461248.78,48,Neutral,90.0,-1.8761,22.2843,101.0972,
2025-12-17,WLD,Worldcoin,AI,112.5927,113.375514,108.220336,112.613713,197245994.82,156854814740.44,60,Greed,90.0,3.8846,15.8975,93.764,
2025-12-18,WLD,Worldcoin,AI,125.540966,121.894468,115.720747,121.83768,256368316.0,169702482648.89,70,Greed,90.0,8.1908,23.4949,105.082,
2025-12-19,WLD,Worldcoin,AI,126.39083,128.538237,126.995324,127.903606,443290001.49,178151451520.22,71,Greed,90.0,4.9787,25.849,98.906,
2025-12-20,WLD,Worldcoin,AI,144.947034,148.199638,147.212998,147.628341,457133967.0,205625189538.4,100,Extreme Greed,90.0,15.4216,53.5449,122.3367,
2025-12-21,WLD,Worldcoin,AI,164.039934,175.030732,161.10459,164.044118,103670266.85,228490021892.57,90,Extreme Greed,90.0,11.1197,59.2341,142.5558,
2025-12-22,WLD,Worldcoin,AI,149.93308,156.210146,148.669818,154.866505,53330781.73,215706917521.59,29,Fear,90.0,-5.5946,40.1819,135.9009,
2025-12-23,WLD,Worldcoin,AI,160.032389,164.568016,156.952817,160.885779,186899142.01,224090906165.32,58,Neutral,90.0,3.8868,48.4149,145.7183,
2025-12-24,WLD,Worldcoin,AI,169.742235,173.763189,159.578185,167.206271,112595169.54,232894448814.31,61,Greed,90.0,3.9286,48.4777,170.1692,Christmas Profit Taking
2025-12-25,WLD,Worldcoin,AI,162.409559,174.049054,156.52219,164.24912,332682146.17,228775559438.83,35,Fear,90.0,-1.7686,34.8098,145.4411,
2025-12-26,WLD,Worldcoin,AI,169.489415,167.93219,161.95501,166.953588,91502961.93,232542498150.25,68,Greed,90.0,1.6466,30.5308,152.8114,
2025-12-27,WLD,Worldcoin,AI,170.085894,181.233104,172.802087,175.619192,297103789.23,244612446584.4,67,Greed,90.0,5.1904,18.9604,161.6682,
2025-12-28,WLD,Worldcoin,AI,207.131933,208.400625,199.844233,205.098523,313276428.94,285672943162.78,100,Extreme Greed,90.0,16.7859,25.0264,197.2824,
2025-12-29,WLD,Worldcoin,AI,197.039409,213.614104,186.449723,203.464072,129144023.43,283396386120.86,56,Neutral,90.0,-0.7969,31.3803,170.8163,
2025-12-30,WLD,Worldcoin,AI,206.062379,207.320749,202.991135,206.956888,367540636.18,288261379940.53,59,Neutral,90.0,1.7167,28.6359,174.1171,
2025-12-31,WLD,Worldcoin,AI,217.713549,232.657071,224.506309,225.121337,362960354.03,313561861662.16,78,Greed,90.0,8.7769,34.6369,239.476,
2025-01-01,FET,Fetch.ai,AI,1.48447,1.495861,1.448634,1.45,124067494.88,3100000000.0,52,Neutral,81.98,0.0,0.0,0.0,
2025-01-02,FET,Fetch.ai,AI,1.313438,1.37796,1.304372,1.329647,98980818.5,2842692992.06,10,Extreme Fear,78.92,-8.3002,0.0,0.0,
2025-01-03,FET,Fetch.ai,AI,1.456042,1.447158,1.406501,1.423141,225589576.47,3042578109.25,72,Greed,59.87,7.0315,0.0,0.0,
2025-01-04,FET,Fetch.ai,AI,1.425821,1.511788,1.435735,1.472679,187729019.56,3148486550.67,55,Neutral,76.25,3.4809,0.0,0.0,
2025-01-05,FET,Fetch.ai,AI,1.461164,1.494496,1.435858,1.487619,215586140.87,3180426484.57,37,Fear,54.76,1.0145,0.0,0.0,
2025-01-06,FET,Fetch.ai,AI,1.493198,1.479017,1.46879,1.478651,265666369.54,3161253910.38,44,Neutral,52.94,-0.6028,0.0,0.0,
2025-01-07,FET,Fetch.ai,AI,1.546739,1.614758,1.567141,1.569867,228065064.23,3356268289.5,67,Greed,82.09,6.1689,0.0,0.0,
2025-01-08,FET,Fetch.ai,AI,1.667857,1.740011,1.683333,1.688407,86741183.59,3609698550.27,76,Greed,75.31,7.551,16.4419,0.0,
2025-01-09,FET,Fetch.ai,AI,1.705861,1.795802,1.533153,1.704656,189664242.04,3644436758.75,52,Neutral,71.52,0.9624,28.2037,0.0,
2025-01-10,FET,Fetch.ai,AI,1.447113,1.476742,1.432672,1.460389,161431653.72,3122211563.5,0,Extreme Fear,73.53,-14.3294,2.6173,0.0,
2025-01-11,FET,Fetch.ai,AI,1.403546,1.414783,1.386139,1.388741,230893803.48,2969033168.38,16,Extreme Fear,69.8,-4.9061,-5.6997,0.0,
2025-01-12,FET,Fetch.ai,AI,1.45227,1.495321,1.473521,1.479449,169106429.08,3162960953.64,81,Extreme Greed,75.01,6.5317,-0.5492,0.0,
2025-01-13,FET,Fetch.ai,AI,1.577548,1.590102,1.558156,1.584426,91267153.75,3387392896.52,79,Greed,83.0,7.0956,7.1535,0.0,
2025-01-14,FET,Fetch.ai,AI,1.623012,1.67968,1.612227,1.636199,302454165.83,3498081248.73,71,Greed,83.1,3.2677,4.2253,0.0,
2025-01-15,FET,Fetch.ai,AI,1.688332,1.781006,1.686396,1.705459,180972970.49,3646154380.32,78,Greed,78.35,4.233,1.0099,0.0,
2025-01-16,FET,Fetch.ai,AI,1.841304,1.883878,1.761476,1.875437,42086917.78,4009554254.9,100,Extreme Greed,77.29,9.9667,10.0185,0.0,
2025-01-17,FET,Fetch.ai,AI,1.922107,1.932784,1.896105,1.916658,164688955.04,4097682410.95,64,Greed,76.47,2.198,31.2429,0.0,
2025-01-18,FET,Fetch.ai,AI,1.845295,2.018441,1.825095,1.903331,46460546.68,4069191232.82,54,Neutral,64.79,-0.6953,37.0544,0.0,
2025-01-19,FET,Fetch.ai,AI,2.293844,2.285858,2.242003,2.260964,79642452.52,4833784676.32,100,Extreme Greed,65.71,18.7898,52.8247,0.0,
2025-01-20,FET,Fetch.ai,AI,2.455114,2.566621,2.448581,2.504897,408403956.9,5355296769.51,99,Extreme Greed,83.82,10.7889,58.0949,0.0,Trump Inauguration Crypto Boom
2025-01-21,FET,Fetch.ai,AI,2.610717,2.670103,2.577028,2.603374,269336675.16,5565834210.01,65,Greed,70.18,3.9314,59.1111,0.0,
2025-01-22,FET,Fetch.ai,AI,2.512404,2.577931,2.270991,2.568793,253092733.89,5491902694.78,60,Greed,86.03,-1.3283,50.6218,0.0,
2025-01-23,FET,Fetch.ai,AI,2.444475,2.499679,2.326207,2.415121,352635429.27,5163362777.48,20,Fear,69.25,-5.9823,28.7765,0.0,
2025-01-24,FET,Fetch.ai,AI,2.206939,2.403129,2.089111,2.228892,227329356.83,4765217981.6,8,Extreme Fear,53.34,-7.711,16.2906,0.0,
2025-01-25,FET,Fetch.ai,AI,2.155946,2.298716,2.019879,2.153393,212186844.96,4603805132.63,32,Fear,77.99,-3.3873,13.1381,0.0,
2025-01-26,FET,Fetch.ai,AI,2.15637,2.202365,2.008631,2.181519,222071008.04,4663936713.64,62,Greed,90.0,1.3061,-3.5138,0.0,
2025-01-27,FET,Fetch.ai,AI,2.063168,2.114758,2.037144,2.08178,160406551.75,4450701633.04,25,Fear,70.92,-4.572,-16.8916,0.0,
2025-01-28,FET,Fetch.ai,AI,2.245929,2.228753,2.207854,2.219862,305604350.89,4745912863.22,78,Greed,74.4,6.6329,-14.7313,0.0,
2025-01-29,FET,Fetch.ai,AI,1.951366,2.023239,1.971405,1.988707,197908323.36,4251719409.46,1,Extreme Fear,66.79,-10.413,-22.582,0.0,
2025-01-30,FET,Fetch.ai,AI,2.211582,2.241047,2.065756,2.135948,369643229.39,4566509259.45,71,Greed,72.29,7.4038,-11.5594,0.0,
2025-01-31,FET,Fetch.ai,AI,2.041212,2.325556,1.884436,2.025814,224597549.86,4331051583.07,37,Fear,80.92,-5.1562,-9.1112,39.7113,
2025-02-01,FET,Fetch.ai,AI,2.208967,2.226723,2.150359,2.171953,89406470.25,4643486673.5,77,Greed,76.8,7.2138,0.8619,63.3482,
2025-02-02,FET,Fetch.ai,AI,1.931105,2.010478,1.91522,1.944271,84841085.32,4156717202.51,12,Extreme Fear,79.95,-10.4828,-10.8754,36.6183,
2025-02-03,FET,Fetch.ai,AI,1.808243,1.818043,1.772921,1.813457,115138010.88,3877046801.06,24,Fear,72.71,-6.7282,-12.8891,23.14,Fed Signals Rate Pause
2025-02-04,FET,Fetch.ai,AI,1.876875,2.023129,1.790804,1.877038,205865493.34,4012976739.46,67,Greed,72.56,3.506,-15.4435,26.1773,
2025-02-05,FET,Fetch.ai,AI,2.130882,2.276016,1.981302,2.120535,177510204.22,4533556781.18,96,Extreme Greed,84.27,12.9724,6.6288,43.4101,
2025-02-06,FET,Fetch.ai,AI,2.073062,2.122297,2.024825,2.073514,88352348.66,4433030497.33,37,Fear,70.23,-2.2174,-2.923,32.0821,
2025-02-07,FET,Fetch.ai,AI,1.794439,1.888887,1.816512,1.8321,105445275.22,3916903517.92,5,Extreme Fear,72.38,-11.6428,-9.5623,8.5105,
2025-02-08,FET,Fetch.ai,AI,1.86362,1.851436,1.779233,1.831832,196237876.73,3916329576.52,43,Neutral,75.76,-0.0147,-15.6597,7.4605,
2025-02-09,FET,Fetch.ai,AI,1.699202,1.745615,1.72188,1.724251,354638667.66,3686329301.61,30,Fear,83.97,-5.8729,-11.3163,18.0679,
2025-02-10,FET,Fetch.ai,AI,1.818452,1.806528,1.758973,1.800777,70073221.13,3849936217.0,80,Extreme Greed,61.59,4.4382,-0.6993,29.6697,
2025-02-11,FET,Fetch.ai,AI,1.789993,2.038829,1.815938,1.822099,76637170.68,3895522185.53,59,Neutral,66.36,1.1841,-2.9269,23.1606,
2025-02-12,FET,Fetch.ai,AI,1.867271,1.846868,1.767505,1.84274,328266542.57,3939651801.98,50,Neutral,64.45,1.1328,-13.1002,16.3034,
2025-02-13,FET,Fetch.ai,AI,1.765693,1.845921,1.727472,1.742326,358656379.83,3724972989.39,16,Extreme Fear,64.16,-5.4492,-15.9723,6.4862,
2025-02-14,FET,Fetch.ai,AI,1.935353,1.940929,1.918546,1.927538,329668229.91,4120943631.83,83,Extreme Greed,71.2,10.6302,5.2092,13.0216,
2025-02-15,FET,Fetch.ai,AI,2.244513,2.439963,2.1863,2.303144,165060971.54,4923962761.67,100,Extreme Greed,69.88,19.4863,25.729,22.8057,
2025-02-16,FET,Fetch.ai,AI,2.406237,2.530097,2.384183,2.414475,213740201.93,5161980585.91,50,Neutral,82.45,4.8339,40.0304,25.9732,
2025-02-17,FET,Fetch.ai,AI,2.405827,2.381293,2.294668,2.344607,173255490.3,5012608954.55,44,Neutral,77.19,-2.8937,30.1998,23.1844,
2025-02-18,FET,Fetch.ai,AI,2.027111,2.067257,2.031638,2.066039,39586259.22,4417049892.67,12,Extreme Fear,90.0,-11.8812,13.3879,-8.6213,
2025-02-19,FET,Fetch.ai,AI,2.130803,2.160685,2.073125,2.102851,31161516.86,4495751149.78,56,Neutral,75.89,1.7818,14.1154,-16.0504,
2025-02-20,FET,Fetch.ai,AI,2.306332,2.395322,2.258105,2.261607,301728264.62,4835159173.72,76,Greed,90.0,7.5495,29.8039,-13.1279,
2025-02-21,FET,Fetch.ai,AI,2.006021,2.07068,2.018151,2.021361,175835889.75,4321529557.39,7,Extreme Fear,68.46,-10.6228,4.8675,-21.3109,
2025-02-22,FET,Fetch.ai,AI,1.947052,1.969707,1.910579,1.963324,56991977.64,4197450896.66,42,Neutral,87.43,-2.8712,-14.7546,-18.707,
2025-02-23,FET,Fetch.ai,AI,1.878,1.848605,1.823824,1.84499,163199049.99,3944461545.03,25,Fear,82.71,-6.0272,-23.5863,-17.2239,
2025-02-24,FET,Fetch.ai,AI,1.690167,1.706776,1.6658,1.67307,114294895.17,3576908886.48,1,Extreme Fear,66.4,-9.3182,-28.6418,-22.3054,
2025-02-25,FET,Fetch.ai,AI,1.724041,1.805435,1.681167,1.685603,354085092.83,3603702340.85,55,Neutral,73.72,0.7491,-18.4138,-22.7326,
2025-02-26,FET,Fetch.ai,AI,1.574807,1.626117,1.509508,1.555704,34490935.71,3325987000.14,28,Fear,69.05,-7.7064,-26.0193,-25.2705,
2025-02-27,FET,Fetch.ai,AI,1.702192,1.711716,1.681017,1.681606,167469794.11,3595157983.65,79,Greed,53.04,8.093,-25.6455,-24.2473,
2025-02-28,FET,Fetch.ai,AI,1.978132,1.998825,1.996485,1.997185,178143474.86,4269842789.27,100,Extreme Greed,70.28,18.7665,-1.196,0.4263,
2025-03-01,FET,Fetch.ai,AI,2.09089,2.04364,1.995775,2.033585,116777985.86,4347664384.8,59,Neutral,71.47,1.8226,3.5787,-4.7924,
2025-03-02,FET,Fetch.ai,AI,1.996788,2.043804,2.014006,2.030357,79195071.48,4340763778.82,54,Neutral,80.0,-0.1587,10.0471,0.2242,
2025-03-03,FET,Fetch.ai,AI,2.073745,2.14319,1.992179,2.108154,203052384.7,4507087185.65,53,Neutral,75.44,3.8317,26.0051,-2.9374,
2025-03-04,FET,Fetch.ai,AI,2.183706,2.215706,2.094695,2.180645,132760917.11,4662069571.13,71,Greed,70.26,3.4386,29.3689,12.1575,
2025-03-05,FET,Fetch.ai,AI,2.166801,2.20589,2.056253,2.199843,290769984.27,4703111739.24,53,Neutral,82.89,0.8803,41.405,21.3066,
2025-03-06,FET,Fetch.ai,AI,2.113219,2.12605,2.048756,2.105469,155794061.33,4501348287.58,33,Fear,83.99,-4.29,25.2059,12.1698,
2025-03-07,FET,Fetch.ai,AI,2.06595,2.07521,2.027939,2.033051,249451993.19,4346523444.36,39,Fear,83.68,-3.4395,1.7959,-4.1255,
2025-03-08,FET,Fetch.ai,AI,2.120653,2.134776,2.089055,2.128406,238717710.29,4550386076.16,58,Neutral,70.75,4.6902,4.6628,2.6473,
2025-03-09,FET,Fetch.ai,AI,1.81295,1.859275,1.804664,1.852018,208381028.05,3959487349.12,0,Extreme Fear,73.83,-12.9857,-8.7836,1.0872,
2025-03-10,FET,Fetch.ai,AI,1.99374,2.102881,1.993201,2.014787,102206356.42,4307475701.77,77,Greed,67.86,8.7887,-4.4288,9.9876,
2025-03-11,FET,Fetch.ai,AI,1.940534,2.048936,1.829049,1.951095,75830494.81,4171306388.45,34,Fear,75.99,-3.1612,-10.5267,13.1561,
2025-03-12,FET,Fetch.ai,AI,1.948013,2.03647,1.935452,1.963898,170043859.05,4198679045.55,44,Neutral,64.88,0.6562,-10.7255,9.0584,
2025-03-13,FET,Fetch.ai,AI,2.060184,2.170033,2.020017,2.060546,200397521.74,4405304915.97,65,Greed,74.4,4.9212,-2.1337,13.0864,
2025-03-14,FET,Fetch.ai,AI,1.696356,1.822651,1.597082,1.745396,36421693.01,3731535996.65,0,Extreme Fear,83.32,-15.2945,-14.149,-5.2826,
2025-03-15,FET,Fetch.ai,AI,1.701029,1.746765,1.667962,1.673499,52369129.91,3577826501.24,34,Fear,65.1,-4.1192,-21.3731,-3.9503,
2025-03-16,FET,Fetch.ai,AI,1.821841,1.968868,1.788348,1.822738,360586504.21,3896888458.11,85,Extreme Greed,84.99,8.9178,-1.581,-5.437,
2025-03-17,FET,Fetch.ai,AI,1.979455,2.083867,1.988441,2.028634,233471948.94,4337080468.97,81,Extreme Greed,71.99,11.296,0.6873,-11.9189,
2025-03-18,FET,Fetch.ai,AI,2.08358,2.157565,2.070437,2.086158,227680242.52,4460062157.83,57,Neutral,65.71,2.8356,6.9224,-13.5979,
2025-03-19,FET,Fetch.ai,AI,2.289265,2.445041,2.117596,2.28398,336922163.98,4882990743.99,85,Extreme Greed,90.0,9.4826,16.2983,-2.5858,
2025-03-20,FET,Fetch.ai,AI,1.970916,1.998699,1.864787,1.949883,319464053.22,4168714935.79,0,Extreme Fear,81.25,-14.6278,-5.3706,-5.6222,
2025-03-21,FET,Fetch.ai,AI,1.830817,1.866314,1.796249,1.858766,349800803.06,3973913268.77,21,Fear,71.23,-4.6729,6.4954,-11.6074,
2025-03-22,FET,Fetch.ai,AI,1.609405,1.642703,1.489272,1.591848,111606639.37,3403261310.27,0,Extreme Fear,63.04,-14.36,-4.8791,-29.6143,Global Equity Selloff
2025-03-23,FET,Fetch.ai,AI,1.448159,1.469189,1.388865,1.461578,231499718.04,3124753057.4,9,Extreme Fear,66.58,-8.1836,-19.8142,-27.6934,
2025-03-24,FET,Fetch.ai,AI,1.511209,1.52549,1.492506,1.518478,230505416.04,3246400835.28,63,Greed,68.23,3.893,-25.1478,-22.6578,
2025-03-25,FET,Fetch.ai,AI,1.634392,1.644969,1.588531,1.63818,39674330.94,3502315869.47,89,Extreme Greed,61.71,7.883,-21.4738,-11.2093,
2025-03-26,FET,Fetch.ai,AI,1.481094,1.51795,1.400671,1.506843,34317325.92,3221526296.7,14,Extreme Fear,62.12,-8.0173,-34.0255,-9.9355,
2025-03-27,FET,Fetch.ai,AI,1.531088,1.552725,1.522127,1.533389,192766668.14,3278279425.24,57,Neutral,75.16,1.7617,-21.36,-9.0302,
2025-03-28,FET,Fetch.ai,AI,1.641928,1.687329,1.662609,1.672935,353234918.27,3576620166.16,90,Extreme Greed,73.45,9.1005,-9.9975,7.5356,
2025-03-29,FET,Fetch.ai,AI,1.458635,1.458675,1.425109,1.437775,188518012.45,3073863271.43,0,Extreme Fear,60.27,-14.0568,-9.6789,-14.4999,
2025-03-30,FET,Fetch.ai,AI,1.65384,1.860697,1.517678,1.60105,305328882.8,3422933611.6,100,Extreme Greed,84.89,11.3561,9.5425,-19.8347,
2025-03-31,FET,Fetch.ai,AI,1.722403,1.810711,1.654814,1.707313,137618102.93,3650117323.25,80,Extreme Greed,78.16,6.6371,12.4358,-16.0442,
2025-04-01,FET,Fetch.ai,AI,1.526229,1.52413,1.491889,1.502532,249520587.75,3212309548.8,0,Extreme Fear,72.77,-11.9943,-8.2804,-25.9967,
2025-04-02,FET,Fetch.ai,AI,1.553482,1.607835,1.477176,1.518798,93809420.3,3247085179.62,62,Greed,75.36,1.0826,0.7934,-27.956,
2025-04-03,FET,Fetch.ai,AI,1.766978,1.794105,1.735765,1.748597,184517261.74,3738380354.81,97,Extreme Greed,82.51,15.1303,14.0348,-19.8129,
2025-04-04,FET,Fetch.ai,AI,1.800755,1.852215,1.803071,1.805087,369511884.6,3859152249.98,53,Neutral,86.97,3.2306,7.8994,-17.9447,
2025-04-05,FET,Fetch.ai,AI,1.898612,1.889467,1.855707,1.872804,286717775.48,4003926312.92,82,Extreme Greed,77.57,3.7514,30.2571,-11.0505,
2025-04-06,FET,Fetch.ai,AI,1.826094,2.064499,1.818985,1.83941,293100251.89,3932532643.26,48,Neutral,63.06,-1.7831,14.8878,-9.5246,
2025-04-07,FET,Fetch.ai,AI,1.739307,1.831565,1.724653,1.748536,130332169.81,3738249463.14,41,Neutral,73.17,-4.9404,2.4145,-17.8476,
2025-04-08,FET,Fetch.ai,AI,1.695788,1.69449,1.66384,1.68987,277953852.93,3612824712.17,30,Fear,74.44,-3.3552,12.4681,-8.7552,
2025-04-09,FET,Fetch.ai,AI,1.802828,1.829811,1.701402,1.77273,370689287.79,3789973592.28,79,Greed,85.02,4.9033,16.7193,-12.014,
2025-04-10,FET,Fetch.ai,AI,1.883599,1.918606,1.809098,1.8698,132632749.52,3997502789.99,60,Greed,79.01,5.4757,6.9314,-4.1666,
2025-04-11,FET,Fetch.ai,AI,1.698299,1.823224,1.642989,1.711465,256975077.22,3658993465.32,11,Extreme Fear,72.99,-8.468,-5.1866,-12.8537,
2025-04-12,FET,Fetch.ai,AI,1.63258,1.626758,1.598467,1.62382,366205040.98,3471615066.41,29,Fear,77.63,-5.121,-13.2947,-21.1947,
2025-04-13,FET,Fetch.ai,AI,1.747945,1.739211,1.73,1.736355,192858284.57,3712207082.34,88,Extreme Greed,60.88,6.9303,-5.6026,-0.518,
2025-04-14,FET,Fetch.ai,AI,2.01099,2.207793,1.970948,2.030991,281241231.82,4342118492.25,100,Extreme Greed,89.69,16.9686,16.1538,21.3619,
2025-04-15,FET,Fetch.ai,AI,2.136865,2.207943,2.112852,2.121939,179640671.12,4536559954.99,69,Greed,90.0,4.478,25.5682,16.4149,
2025-04-16,FET,Fetch.ai,AI,2.048031,2.117863,2.010863,2.065575,87901695.45,4416056492.98,36,Fear,76.43,-2.6563,16.5195,1.8209,
2025-04-17,FET,Fetch.ai,AI,2.051132,2.161802,2.092577,2.114509,93003516.82,4520675480.09,61,Greed,89.67,2.3691,13.0875,1.359,
2025-04-18,FET,Fetch.ai,AI,2.187776,2.354231,2.2227,2.286919,327925621.68,4889274138.94,99,Extreme Greed,79.57,8.1536,33.6235,0.1287,
2025-04-19,FET,Fetch.ai,AI,2.154673,2.288293,2.144321,2.185988,139265300.61,4673492479.22,14,Extreme Fear,66.22,-4.4134,34.6201,12.1087,Altcoin Season Begins
2025-04-20,FET,Fetch.ai,AI,2.17621,2.267106,2.096779,2.19085,351814560.42,4683886125.24,56,Neutral,87.93,0.2224,26.1752,17.8658,
2025-04-21,FET,Fetch.ai,AI,2.316071,2.328226,2.239661,2.319199,226254766.45,4958288554.08,67,Greed,76.83,5.8584,14.1905,45.6923,
2025-04-22,FET,Fetch.ai,AI,2.372934,2.319202,2.20783,2.316147,316496241.47,4951761936.43,52,Neutral,79.98,-0.1316,9.1524,58.4689,
2025-04-23,FET,Fetch.ai,AI,2.319793,2.387366,2.241837,2.330983,213809836.13,4983480711.68,56,Neutral,72.66,0.6406,12.8491,53.5079,
2025-04-24,FET,Fetch.ai,AI,2.239547,2.363515,2.142746,2.272318,324715351.53,4858058300.77,42,Neutral,68.28,-2.5168,7.4631,38.7099,
2025-04-25,FET,Fetch.ai,AI,2.406585,2.355118,2.341194,2.351926,49538841.93,5028254746.35,45,Neutral,85.29,3.5034,2.8426,56.083,
2025-04-26,FET,Fetch.ai,AI,2.401918,2.582134,2.298779,2.394205,309945089.21,5118644125.62,58,Neutral,90.0,1.7976,9.525,56.1381,
2025-04-27,FET,Fetch.ai,AI,2.610746,2.65962,2.4396,2.644086,74807457.3,5652873570.72,95,Extreme Greed,75.74,10.4369,20.6877,58.0507,
2025-04-28,FET,Fetch.ai,AI,3.055385,3.097187,3.018113,3.069865,307771726.35,6563159441.22,100,Extreme Greed,80.47,16.1031,32.3674,113.515,
2025-04-29,FET,Fetch.ai,AI,3.283188,3.394052,3.16311,3.245043,296824672.29,6937677642.93,61,Greed,69.09,5.7064,40.1052,102.6822,
2025-04-30,FET,Fetch.ai,AI,3.343464,3.686306,3.31295,3.340474,321104651.32,7141703530.43,57,Neutral,67.74,2.9408,43.3075,95.6568,
2025-05-01,FET,Fetch.ai,AI,3.201127,3.494895,3.085832,3.197013,97416589.79,6834994071.18,44,Neutral,75.75,-4.2946,40.6939,112.7751,
2025-05-02,FET,Fetch.ai,AI,2.806144,2.940657,2.831747,2.841939,82465374.04,6075868577.61,15,Extreme Fear,78.95,-11.1065,20.8345,87.1176,
2025-05-03,FET,Fetch.ai,AI,2.938587,2.983066,2.963575,2.979746,163032508.35,6370490935.42,56,Neutral,82.19,4.8491,24.4566,70.4078,
2025-05-04,FET,Fetch.ai,AI,3.001036,3.139198,2.982871,3.015552,268932118.52,6447042426.42,44,Neutral,63.05,1.2017,14.0489,67.0585,
2025-05-05,FET,Fetch.ai,AI,2.509366,2.595156,2.481487,2.549007,99028254.02,5449600272.19,0,Extreme Fear,67.39,-15.4713,-16.9668,36.1064,
2025-05-06,FET,Fetch.ai,AI,2.434855,2.56367,2.31026,2.430796,136918592.8,5196874516.35,23,Fear,88.2,-4.6375,-25.092,32.1508,
2025-05-07,FET,Fetch.ai,AI,2.087807,2.218229,2.020684,2.110698,315195131.1,4512527733.99,1,Extreme Fear,75.93,-13.1684,-36.8144,20.7123,
2025-05-08,FET,Fetch.ai,AI,2.113517,2.132611,2.026052,2.109366,349179579.11,4509677967.9,54,Neutral,74.08,-0.0632,-34.0207,24.8242,
2025-05-09,FET,Fetch.ai,AI,2.349743,2.445787,2.294495,2.33339,262463015.76,4988627107.21,87,Extreme Greed,84.18,10.6205,-17.8944,31.627,
2025-05-10,FET,Fetch.ai,AI,2.483615,2.579052,2.479231,2.490179,340528093.22,5323830240.54,58,Neutral,90.0,6.7193,-16.4298,33.1789,
2025-05-11,FET,Fetch.ai,AI,2.260894,2.302965,2.242177,2.25655,196218290.91,4824347664.11,3,Extreme Fear,68.03,-9.382,-25.1696,31.849,
2025-05-12,FET,Fetch.ai,AI,2.589556,2.701659,2.502691,2.525848,207169739.86,5400089003.34,97,Extreme Greed,83.16,11.9341,-0.9085,55.5498,
